facility,facility_name,betweenness,pagerank,clustering_coeff,in_degree,out_degree,weighted_in_degree,weighted_out_degree,in_legs,in_excess_minutes,in_late_legs,out_legs,out_excess_minutes,out_late_legs,legs_touched,late_legs_touched,excess_minutes_touched,sla_contribution_pct,betweenness_score,weighted_in_degree_score,weighted_out_degree_score,excess_minutes_touched_score,chokepoint_score
IND335804AAD,Suratgarh_Central_DPP_2 (Rajasthan),0.0,0.00017023117673190812,0.0,0,1,0,4,3.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.005215123859191656,0.0,0.0010430247718383311
IND473443AAA,Mungaoli_AshkngRd_D (Madhya Pradesh),0.0,0.00017023117673190812,0.0,0,1,0,4,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.005215123859191656,0.0,0.0010430247718383311
IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),0.0,0.00017023117673190812,0.0,0,1,0,4,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.005215123859191656,0.0,0.0010430247718383311
IND695012AAB,Trivandrum_Mnanthla_D (Kerala),0.0,0.00017023117673190812,0.0,0,1,0,3,0.0,0.0,0.0,3.0,34.271875000000016,3.0,3.0,3.0,34.271875000000016,0.006248154586746016,0.0,0.0,0.003911342894393742,0.0010369968803205798,0.0010415177989588935
IND734214AAB,Mirik_WardNo3_D (West Bengal),0.0,0.00017023117673190812,0.0,0,1,0,3,0.0,0.0,0.0,3.0,34.239423076923046,3.0,3.0,3.0,34.239423076923046,0.00624223823019937,0.0,0.0,0.003911342894393742,0.0010360149514651782,0.001041272316745043
IND160002AAD,Chandigarh_Mehmdpur_P (Punjab),0.0,0.00021846742461677953,0.0,1,0,3,0,3.0,22.075000000000003,1.0,0.0,0.0,0.0,3.0,1.0,22.075000000000003,0.004024524847339642,0.0,0.004366812227074236,0.0,0.0006679443751786791,0.0010403485392095168
IND852118A1B,IND852118A1B,0.0,0.0003370759666556839,0.0,1,0,3,0,5.0,20.28333333333333,1.0,0.0,0.0,0.0,5.0,1.0,20.28333333333333,0.0036978835328141503,0.0,0.004366812227074236,0.0,0.0006137322042978121,0.0010267954964893002
IND636005AAA,Salem_Kadtmpty_H (Tamil Nadu),0.0,0.00017023117673190812,0.0,0,1,0,3,0.0,0.0,0.0,4.0,29.608333333333338,2.0,4.0,2.0,29.608333333333338,0.005397937630274725,0.0,0.0,0.003911342894393742,0.0008958876425103234,0.0010062404895063294
IND641008AAA,Cjb_Kovaipudur_Dc (Tamil Nadu),0.0,0.00017023117673190812,0.0,0,1,0,3,1.0,23.450000000000017,1.0,3.0,6.0955882352941195,1.0,4.0,2.0,29.545588235294137,0.005386498481640182,0.0,0.0,0.003911342894393742,0.0008939891041046464,0.0010057658549049101
IND124001AAB,Rohtak (Haryana),0.0,0.0002545824141934198,0.0,1,0,3,0,3.0,0.0,0.0,2.0,17.119805194805195,1.0,5.0,1.0,17.119805194805195,0.003121136189721756,0.0,0.004366812227074236,0.0,0.0005180103095821,0.0010028650228103722
IND470117AAA,Khurai_Talaiya_D (Madhya Pradesh),0.0,0.00017023117673190812,0.0,0,1,0,3,2.0,1.965306122448986,1.0,3.0,25.12500000000003,1.0,5.0,2.0,27.090306122449014,0.0049388724852472594,0.0,0.0,0.003911342894393742,0.000819697286358249,0.0009871929004683106
IND272153AAC,Bansi_GangDPP_D (Uttar Pradesh),0.0,0.0003149399203865224,0.0,1,0,3,0,3.0,14.169117647058833,3.0,0.0,0.0,0.0,3.0,3.0,14.169117647058833,0.002583192119386947,0.0,0.004366812227074236,0.0,0.0004287285360633253,0.0009805445794306784
IND110087AAA,Delhi_Paschim_DC (Delhi),0.0,0.0003426493264932778,0.0,1,0,3,0,3.0,14.100000000000001,1.0,0.0,0.0,0.0,3.0,1.0,14.100000000000001,0.0025705911822192047,0.0,0.004366812227074236,0.0,0.00042663717735082104,0.0009800217397525524
IND127201AAA,Loharu_BstndDPP_D (Haryana),0.0,0.0005826037753201387,0.0,1,0,3,0,3.0,0.0,0.0,2.0,11.522268907563031,1.0,5.0,1.0,11.522268907563031,0.0021006413370879455,0.0,0.004366812227074236,0.0,0.00034864030378722123,0.0009605225213616525
IND414001AAA,AhmedNagar_DC (Maharashtra),0.0,0.00022800542816041425,0.0,1,0,3,0,3.0,0.0,0.0,3.0,9.216666666666697,1.0,6.0,1.0,9.216666666666697,0.0016803036923962466,0.0,0.004366812227074236,0.0,0.00027887749299645954,0.000943081818663962
IND841226AAB,Siwan_HnmntNgr_D (Bihar),0.0,0.00021846742461677953,0.0,1,0,3,0,4.0,0.18081395348838214,1.0,2.0,6.402380952380959,1.0,6.0,2.0,6.583194905869341,0.0012001916862310717,0.0,0.004366812227074236,0.0,0.00019919402075109215,0.0009231609506026202
IND484001AAA,Shahdol_Sohagpur_D (Madhya Pradesh),0.0,0.00017023117673190812,0.0,0,1,0,3,3.0,16.86534954407297,1.0,5.0,0.0,0.0,8.0,1.0,16.86534954407297,0.003074746015818344,0.0,0.0,0.003911342894393742,0.0005103110017388829,0.0009098463293134691
IND487001AAB,Narsinghpur_KndliDPP_D (Madhya Pradesh),0.0,0.00031685817984083536,0.0,1,0,3,0,3.0,2.715909090909122,1.0,2.0,0.0,0.0,5.0,1.0,2.715909090909122,0.0004951412738156003,0.0,0.004366812227074236,0.0,8.21778573394966e-05,0.0008939069097497214
IND272207AAB,Naugarh_Central_D_1 (Uttar Pradesh),0.0,0.00017023117673190812,0.0,0,1,0,3,0.0,0.0,0.0,3.0,14.169117647058833,3.0,3.0,3.0,14.169117647058833,0.002583192119386947,0.0,0.0,0.003911342894393742,0.0004287285360633253,0.0008894507128945798
IND403002AAA,Central Goa (Goa),0.0,0.0002790685217169553,0.0,1,0,3,0,3.0,2.125781250000003,1.0,0.0,0.0,0.0,3.0,1.0,2.125781250000003,0.0003875542224522642,0.0,0.004366812227074236,0.0,6.432179518902846e-05,0.0008894428942121043
IND721636AAB,Tamluk_Central_DPP_2 (West Bengal),0.0,0.00017023117673190812,0.0,0,1,0,3,1.0,13.75,1.0,3.0,0.0,0.0,4.0,1.0,13.75,0.002506782181242132,0.0,0.0,0.003911342894393742,0.0004160468928066517,0.0008862803020804114
IND222125AAB,Badlapur_Bhaluahi_D (Uttar Pradesh),0.0,0.0005425375147555801,0.0,1,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND242001AAA,Shahjhnpur_NavdaCln_D (Uttar Pradesh),0.0,0.0007666540804226684,0.0,1,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND343001AAA,Jalore_RoopNgr_D (Rajasthan),0.0,0.00025668583149332004,0.0,1,0,3,0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND363621AAB,Wankaner_JivanDPP_D (Gujarat),0.0,0.0003149399203865224,0.0,1,0,3,0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND441603AAA,Chamorshi_Central_DPP_1 (Maharashtra),0.0,0.0004379594628337477,0.0,1,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND484446AAA,Dola_ChainDPP_D (Madhya Pradesh),0.0,0.0003149399203865224,0.0,1,0,3,0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND504296AAA,Kaghaznagar_Central_DPP_1 (Telangana),0.0,0.0003149399203865224,0.0,1,0,3,0,3.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND671323AAD,Manjeshwar_Central_D_1 (Kerala),0.0,0.00037931117122037546,0.0,1,0,3,0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND638052AAA,Perundurai_Viveka_DC (Tamil Nadu),0.0,0.0004379594628337477,0.0,1,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND679322AAA,Printhlmna_EmsPnmbi_D (Kerala),0.0,0.0004379594628337477,0.0,1,0,3,0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND673639AAA,Areacode_Puthalam_D (Kerala),0.0,0.0003149399203865224,0.0,1,0,3,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND733124AAA,Gangarmpur_KhdimDPP_D (West Bengal),0.0,0.0003149399203865224,0.0,1,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND770017AAB,Rajgangpur_Central_D_2 (Orissa),0.0,0.0003149399203865224,0.0,1,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0008733624454148472
IND815301AAA,Giridih_Shivalya_D (Jharkhand),0.0,0.00017023117673190812,0.0,0,1,0,3,2.0,0.0,0.0,5.0,11.550915948275872,1.0,7.0,1.0,11.550915948275872,0.0021058640200846196,0.0,0.0,0.003911342894393742,0.0003495071046800709,0.0008696453550487662
IND331507AAA,Sujangarh_JngidDPP_D (Rajasthan),0.0,0.00017023117673190812,0.0,0,1,0,3,0.0,0.0,0.0,3.0,8.952282934131745,1.0,3.0,1.0,8.952282934131745,0.0016321035156886899,0.0,0.0,0.003911342894393742,0.0002708777816924747,0.0008499880243018671
IND276128AAA,Azamgarh_ChtwrDPP_D (Uttar Pradesh),0.0,0.00017023117673190812,0.0,0,1,0,3,0.0,0.0,0.0,3.0,5.337499999999999,1.0,3.0,1.0,5.337499999999999,0.0009730872649003546,0.0,0.0,0.003911342894393742,0.000161501839298582,0.000822644038703394
IND321408AAB,Weir_BsstdDPP_D (Rajasthan),0.0,0.00017023117673190812,0.0,0,1,0,3,0.0,0.0,0.0,3.0,3.8312500000000114,1.0,3.0,1.0,3.8312500000000114,0.0006984806714097415,0.0,0.0,0.003911342894393742,0.00011592579331385375,0.0008112500272072119
IND334001AAC,Bikaner_ITICollg_L (Rajasthan),0.0,0.00017023117673190812,0.0,0,1,0,3,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND363641AAA,Morbi_DC (Gujarat),0.0,0.00017023117673190812,0.0,0,1,0,3,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND487001AAA,Narsingpur_JrjolDPP_D (Madhya Pradesh),0.0,0.00017023117673190812,0.0,0,1,0,3,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND488001AAA,Panna_Mohnprwa_D (Madhya Pradesh),0.0,0.00017023117673190812,0.0,0,1,0,3,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND504251AAA,Bellmpalli_BasthDPP_D (Telangana),0.0,0.00017023117673190812,0.0,0,1,0,3,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND576101AAA,Udupi (Karnataka),0.0,0.00017023117673190812,0.0,0,1,0,3,3.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND577116AAA,IND577116AAA,0.0,0.00017023117673190812,0.0,0,1,0,3,4.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND679329AAA,Nilambur_StteHW28_D (Kerala),0.0,0.00017023117673190812,0.0,0,1,0,3,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND770001AAA,Sundargarh_DiyoDPP_D (Orissa),0.0,0.00017023117673190812,0.0,0,1,0,3,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND785621AAA,Golaghat_BaruaRd_D (Assam),0.0,0.00017023117673190812,0.0,0,1,0,3,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
IND815353AAA,Madhupur_Sitarmrd_D (Jharkhand),0.0,0.00017023117673190812,0.0,0,1,0,3,2.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.003911342894393742,0.0,0.0007822685788787485
