source_center,destination_center,legs,median_delay_ratio,late_rate,late_rate_raw,excess_minutes,excess_minutes_uncapped,median_actual_minutes,median_osrm_minutes,median_osrm_km,ftl_share,sla_contribution_pct,is_chronic_raw,is_chronic_calibrated,is_credible_priority,source_facility,destination_facility,corridor
IND721102AAA,IND712311AAA,13,7.9,0.8461538461538461,1.0,1322.6461538461547,1322.6461538461547,711.0,92.0,125.3268,1.0,0.39853055362554624,1,1,0,Midnapore_Talkui_D (West Bengal),Kolkata_Dankuni_HB (West Bengal),Midnapore_Talkui_D (West Bengal) -> Kolkata_Dankuni_HB (West Bengal)
IND751002AAB,IND712311AAA,25,2.0434782608695654,0.24,1.0,1265.0027717854693,1970.8726522187826,658.0,322.0,433.5997,1.0,0.38116185006209424,1,0,0,Bhubaneshwar_Hub (Orissa),Kolkata_Dankuni_HB (West Bengal),Bhubaneshwar_Hub (Orissa) -> Kolkata_Dankuni_HB (West Bengal)
IND585307AAB,IND585104AAA,17,4.432835820895522,0.8235294117647058,1.0,1264.9376362485973,1328.7098880597016,297.0,67.0,72.75760000000001,0.0,0.3811422238744742,1,1,0,Chincholi_Mainroad_D (Karnataka),Gulbarga_Nehrugnj_I (Karnataka),Chincholi_Mainroad_D (Karnataka) -> Gulbarga_Nehrugnj_I (Karnataka)
IND560058AAD,IND562132AAA,36,1.7019927536231885,0.3611111111111111,0.9444444444444444,1256.9515763138957,1313.8173828125,39.5,23.0,15.08155,0.0,0.37873591975616683,1,0,1,Bengaluru_Peenya_L (Karnataka),Bangalore_Nelmngla_H (Karnataka),Bengaluru_Peenya_L (Karnataka) -> Bangalore_Nelmngla_H (Karnataka)
IND175015AAA,IND174001AAA,13,7.2631578947368425,0.9230769230769231,1.0,1251.3071158789535,1311.6175438596483,966.0,131.0,121.195,1.0,0.37703517013729587,1,1,0,JognderNgr_Dhelu_D (Himachal Pradesh),BilaspurHP_Indsarea_D (Himachal Pradesh),JognderNgr_Dhelu_D (Himachal Pradesh) -> BilaspurHP_Indsarea_D (Himachal Pradesh)
IND712311AAA,IND700088AAA,30,3.586206896551724,0.43333333333333335,1.0,1247.1722023809525,1247.1722023809525,104.0,29.5,29.3119,0.0,0.3757892667180328,1,0,1,Kolkata_Dankuni_HB (West Bengal),Kolkata_TrtllaRD_L (West Bengal),Kolkata_Dankuni_HB (West Bengal) -> Kolkata_TrtllaRD_L (West Bengal)
IND421302AAG,IND401104AAA,78,2.755928853754941,0.3717948717948718,1.0,1202.7567660460388,1251.3089285714289,65.0,25.0,28.87475,0.0,0.3624063158958492,1,0,1,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_MiraRd_IP (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra) -> Mumbai_MiraRd_IP (Maharashtra)
IND741201AAC,IND712311AAA,4,15.271929824561404,1.0,1.0,1198.9734927555826,2496.056756756757,870.5,57.0,80.20495,1.0,0.361266366261869,1,0,0,Ranaghat_ArickDPP_D (West Bengal),Kolkata_Dankuni_HB (West Bengal),Ranaghat_ArickDPP_D (West Bengal) -> Kolkata_Dankuni_HB (West Bengal)
IND580028AAA,IND591123AAC,18,1.9252873563218391,0.2222222222222222,1.0,1198.9734927555826,1432.2953065134102,167.5,87.0,111.9425,1.0,0.361266366261869,1,0,0,Hubli_Adargchi_IP (Karnataka),Ramdurg_GndhiNGR_D (Karnataka),Hubli_Adargchi_IP (Karnataka) -> Ramdurg_GndhiNGR_D (Karnataka)
IND847226AAA,IND842001AAA,21,8.976190476190476,0.8571428571428571,1.0,1178.0833333333317,1178.0833333333317,754.0,84.0,118.7312,1.0,0.35497188850176203,1,1,0,Jaynagar_Wardno6_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),Jaynagar_Wardno6_D (Bihar) -> Muzaffrpur_Bbganj_I (Bihar)
IND847404AAB,IND842001AAA,18,8.433677098150781,0.8333333333333334,1.0,1160.5053731888956,1269.93,633.0,76.0,107.82525,1.0,0.3496754196256391,1,1,0,Jhanjharpur_Nagar_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),Jhanjharpur_Nagar_D (Bihar) -> Muzaffrpur_Bbganj_I (Bihar)
IND811399AAA,IND110044AAB,40,3.138095238095238,0.475,1.0,1160.3291666666667,1160.3291666666667,52.5,16.0,13.8169,0.0,0.34962232630007195,1,0,1,Noida_Sector02_C (Uttar Pradesh),Del_Okhla_PC (Delhi),Noida_Sector02_C (Uttar Pradesh) -> Del_Okhla_PC (Delhi)
IND845305AAA,IND842001AAA,20,5.838541666666666,0.6,1.0,1132.5050986842114,1132.5050986842114,560.5,96.0,136.0401,1.0,0.3412385713668893,1,1,0,Raxaul_KairiyaT_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),Raxaul_KairiyaT_D (Bihar) -> Muzaffrpur_Bbganj_I (Bihar)
IND781018AAB,IND712311AAA,6,2.9587669623943453,0.8333333333333334,1.0,1130.8908615667447,2468.2278343023254,2043.0,689.5,954.9990499999999,1.0,0.34075218064913293,1,1,0,Guwahati_Hub (Assam),Kolkata_Dankuni_HB (West Bengal),Guwahati_Hub (Assam) -> Kolkata_Dankuni_HB (West Bengal)
IND500050AAA,IND501359AAE,21,2.4193548387096775,0.47619047619047616,1.0,1112.389044171909,1158.0415441176472,75.0,32.0,36.0739,0.0,0.33517734152228035,1,0,0,Patancheru_Ameenpur_I (Telangana),Hyderabad_Shamshbd_H (Telangana),Patancheru_Ameenpur_I (Telangana) -> Hyderabad_Shamshbd_H (Telangana)
IND560099AAB,IND562132AAA,102,1.5185185185185186,0.30392156862745096,0.8921568627450981,1097.2623737373738,1097.2623737373738,84.5,56.0,46.41525,0.24509803921568626,0.33061947823794213,1,0,1,Bengaluru_Bomsndra_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bomsndra_HB (Karnataka) -> Bangalore_Nelmngla_H (Karnataka)
IND477001AAB,IND474003AAA,11,4.811320754716981,0.6363636363636364,1.0,1080.7244822268476,1201.450471698113,255.0,55.0,76.7885,1.0,0.32563639561956875,1,1,0,Bhind_EtwahDPP_D (Madhya Pradesh),Gwalior_HrihrNgr_I (Madhya Pradesh),Bhind_EtwahDPP_D (Madhya Pradesh) -> Gwalior_HrihrNgr_I (Madhya Pradesh)
IND246424AAA,IND246174AAA,16,1.2563086548488007,0.3125,0.625,1065.4161883883762,2568.195008689607,175.0,139.0,92.9496,1.0,0.32102380683248627,1,0,0,Chamoli_CGRoad_D (Uttarakhand),SrinagarUK_Srikot_D (Uttarakhand),Chamoli_CGRoad_D (Uttarakhand) -> SrinagarUK_Srikot_D (Uttarakhand)
IND505122AAA,IND506002AAA,16,3.232142857142857,0.5625,1.0,1046.5893662202545,1066.9783972125435,133.0,40.0,48.40615,1.0,0.31535103952442517,1,1,0,Jammikunta_ConduDPP_D (Telangana),Warangal_HunterRd_I (Telangana),Jammikunta_ConduDPP_D (Telangana) -> Warangal_HunterRd_I (Telangana)
IND688009AAA,IND686028AAB,16,3.67550505050505,0.5625,1.0,1022.3223019333469,1082.0562962962963,163.5,45.0,45.36175,0.0,0.3080390562422714,1,1,0,Alappuzha_Pazhvedu_D (Kerala),Kottayam_Central_H_1 (Kerala),Alappuzha_Pazhvedu_D (Kerala) -> Kottayam_Central_H_1 (Kerala)
IND176310AAA,IND145001AAA,13,6.177514792899408,0.9230769230769231,1.0,1010.2739316239326,1010.2739316239326,1065.0,172.0,124.2269,1.0,0.3044087249735994,1,1,0,Chamba_Bangotu_D (Himachal Pradesh),Pathankot_DC (Punjab),Chamba_Bangotu_D (Himachal Pradesh) -> Pathankot_DC (Punjab)
IND562132AAA,IND560099AAB,127,1.6666666666666667,0.2992125984251969,0.9921259842519685,990.1539926739933,990.1539926739933,85.0,50.0,50.1048,0.2992125984251969,0.29834632469721817,1,0,1,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka) -> Bengaluru_Bomsndra_HB (Karnataka)
IND147105AAA,IND160002AAC,7,8.411764705882353,0.7142857142857143,1.0,979.6590909090911,979.6590909090911,715.0,85.0,105.6492,1.0,0.2951840737819226,1,1,0,Patran_MheshNGR_D (Punjab),Chandigarh_Mehmdpur_H (Punjab),Patran_MheshNGR_D (Punjab) -> Chandigarh_Mehmdpur_H (Punjab)
IND203390AAA,IND201301AAF,20,2.5958440721649483,0.4,1.0,970.1903508771934,970.1903508771934,250.5,96.0,103.09845,1.0,0.2923310187935757,1,0,0,Anupshahar_DcntCLY_D (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh),Anupshahar_DcntCLY_D (Uttar Pradesh) -> Noida_Sec 02_DPC (Uttar Pradesh)
IND829121AAA,IND834002AAB,11,7.174603174603175,0.9090909090909091,1.0,949.0476190476193,949.0476190476193,452.0,62.0,85.3462,0.2727272727272727,0.2859604376697472,1,1,0,Peterbar_GagiDPP_D (Jharkhand),Ranchi_Hub (Jharkhand),Peterbar_GagiDPP_D (Jharkhand) -> Ranchi_Hub (Jharkhand)
IND560300AAA,IND560099AAB,86,2.4543650793650795,0.4069767441860465,0.8953488372093024,947.7803030303027,947.7803030303027,136.0,56.0,52.9165,0.0,0.2855785788086066,1,0,1,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_KGAirprt_HB (Karnataka) -> Bengaluru_Bomsndra_HB (Karnataka)
IND486661AAA,IND211002AAB,5,5.236024844720497,1.0,1.0,946.8617463777914,1333.625,843.0,161.0,195.6941,1.0,0.28530180569722136,1,1,0,Sidhi_Padra_D (Madhya Pradesh),Allahabad_Central_H_1 (Uttar Pradesh),Sidhi_Padra_D (Madhya Pradesh) -> Allahabad_Central_H_1 (Uttar Pradesh)
IND209801AAA,IND209304AAA,5,20.757575757575758,0.8,1.0,929.2009904375578,1650.0732732732731,685.0,32.0,46.0073,0.0,0.27998038936690506,1,1,0,Unnao_VikasRam_D (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),Unnao_VikasRam_D (Uttar Pradesh) -> Kanpur_Central_H_6 (Uttar Pradesh)
IND401104AAB,IND421302AAG,23,2.923076923076923,0.43478260869565216,1.0,928.6800000000001,928.6800000000001,74.0,25.0,28.4647,0.0,0.27982340814641027,1,0,0,Mumbai_MiraRoad_M (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_MiraRoad_M (Maharashtra) -> Bhiwandi_Mankoli_HB (Maharashtra)
IND421302AAG,IND400072AAB,105,2.5454545454545454,0.38095238095238093,1.0,928.5068309859162,928.5068309859162,54.0,22.0,27.3149,0.0,0.2797712300617026,1,0,1,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra) -> Mumbai Hub (Maharashtra)
IND691551AAA,IND691001AAB,20,2.431578947368421,0.5,1.0,918.2213724165724,1324.4182825484766,97.0,39.5,41.65145,0.0,0.2766720871155614,1,0,0,Adoor_Town_D (Kerala),Kollam_Central_H_1 (Kerala),Adoor_Town_D (Kerala) -> Kollam_Central_H_1 (Kerala)
IND221313AAA,IND211002AAB,6,4.054172510518934,1.0,1.0,917.2,917.2,375.0,93.0,130.92185,1.0,0.2763643342721793,1,1,0,Varanasi_Central_H_4 (Uttar Pradesh),Allahabad_Central_H_1 (Uttar Pradesh),Varanasi_Central_H_4 (Uttar Pradesh) -> Allahabad_Central_H_1 (Uttar Pradesh)
IND700065AAA,IND712311AAA,24,3.7386363636363633,0.4166666666666667,1.0,912.6429963777913,1760.171875,78.5,21.5,21.899250000000002,0.0,0.2749912495880018,1,0,0,CCU_Beliaghata_DPC (West Bengal),Kolkata_Dankuni_HB (West Bengal),CCU_Beliaghata_DPC (West Bengal) -> Kolkata_Dankuni_HB (West Bengal)
IND562132AAA,IND560058AAD,57,1.7619047619047619,0.38596491228070173,0.8947368421052632,911.7367021276597,911.7367021276597,36.0,20.0,15.7253,0.0,0.27471817129854226,1,0,1,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Peenya_L (Karnataka),Bangalore_Nelmngla_H (Karnataka) -> Bengaluru_Peenya_L (Karnataka)
IND125001AAA,IND110037AAM,11,3.6417910447761193,0.9090909090909091,1.0,899.379856913779,899.379856913779,488.0,132.0,172.4913,1.0,0.2709948925139386,1,1,0,Hisar_ModelTwn_P (Haryana),Delhi_Airport_H (Delhi),Hisar_ModelTwn_P (Haryana) -> Delhi_Airport_H (Delhi)
IND000000ACB,IND712311AAA,48,2.032003219425158,0.0625,1.0,899.2301195666869,3111.848753828394,2063.5,1016.0,1427.93005,1.0,0.27094977469640175,1,0,1,Gurgaon_Bilaspur_HB (Haryana),Kolkata_Dankuni_HB (West Bengal),Gurgaon_Bilaspur_HB (Haryana) -> Kolkata_Dankuni_HB (West Bengal)
IND785634AAA,IND785001AAA,3,31.2,1.0,1.0,899.2301195666869,1149.5690878378377,468.0,16.0,19.7611,0.0,0.27094977469640175,1,0,0,Mariani_Mainroad_D (Assam),Jorhat_RicMilRd_D (Assam),Mariani_Mainroad_D (Assam) -> Jorhat_RicMilRd_D (Assam)
IND221313AAA,IND232101AAB,3,28.727272727272727,1.0,1.0,899.2301195666869,1660.1999999999998,632.0,22.0,29.6438,0.0,0.27094977469640175,1,0,0,Varanasi_Central_H_4 (Uttar Pradesh),MughalSarai_Central_D_2 (Uttar Pradesh),Varanasi_Central_H_4 (Uttar Pradesh) -> MughalSarai_Central_D_2 (Uttar Pradesh)
IND562132AAA,IND560083AAB,50,1.5060975609756098,0.22,0.98,882.3181818181819,882.3181818181819,60.0,39.0,41.6344,0.0,0.2658539870632594,1,0,1,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bnnrghta_L (Karnataka),Bangalore_Nelmngla_H (Karnataka) -> Bengaluru_Bnnrghta_L (Karnataka)
IND400102AAB,IND421302AAG,20,2.0574074074074074,0.35,1.0,875.5100757751027,924.955280172414,59.5,30.0,33.19965,0.0,0.2638026158309764,1,0,0,Mumbai_Jogeshwri_L (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Jogeshwri_L (Maharashtra) -> Bhiwandi_Mankoli_HB (Maharashtra)
IND382430AAB,IND384205AAA,20,1.5297619047619047,0.25,1.0,859.9126723037173,1030.5555555555557,128.5,85.0,95.1368,1.0,0.2591029145370994,1,0,0,Ahmedabad_East_H_1 (Gujarat),Mehsana_Panchot_IP (Gujarat),Ahmedabad_East_H_1 (Gujarat) -> Mehsana_Panchot_IP (Gujarat)
IND411033AAA,IND411014AAA,43,2.625,0.3488372093023256,1.0,842.2663690476193,842.2663690476193,75.0,28.0,25.9345,0.0,0.2537858529891965,1,0,1,Pune_Tathawde_H (Maharashtra),PNQ Vadgaon Sheri DPC (Maharashtra),Pune_Tathawde_H (Maharashtra) -> PNQ Vadgaon Sheri DPC (Maharashtra)
IND401602AAA,IND401501AAA,17,7.3076923076923075,0.8235294117647058,1.0,837.9948717948719,837.9948717948719,194.0,26.0,28.2964,0.0,0.2524987951014937,1,1,0,Dahanu_KetyDPP_D (Maharashtra),Boisar_OstwlEmp_D (Maharashtra),Dahanu_KetyDPP_D (Maharashtra) -> Boisar_OstwlEmp_D (Maharashtra)
IND321606AAA,IND301001AAB,6,7.297101449275362,1.0,1.0,828.8111111111115,828.8111111111115,503.5,69.0,77.83895000000001,1.0,0.2497316081112163,1,1,0,Kherli_GodamDPP_D (Rajasthan),Alwar_Central_I_1 (Rajasthan),Kherli_GodamDPP_D (Rajasthan) -> Alwar_Central_I_1 (Rajasthan)
IND485001AAC,IND486771AAA,5,7.209876543209877,1.0,1.0,825.0563361518588,950.6586419753089,589.0,81.0,104.8851,1.0,0.24860024539648043,1,1,0,Satna_Central_I_2 (Madhya Pradesh),Churhat_Central_DPP_1 (Madhya Pradesh),Satna_Central_I_2 (Madhya Pradesh) -> Churhat_Central_DPP_1 (Madhya Pradesh)
IND506314AAA,IND506002AAA,16,3.5525,0.4375,1.0,824.8505160460386,909.6428571428571,87.0,24.0,34.20485,1.0,0.24853822911156456,1,0,0,Rayaparthi_Perkadrd_D (Telangana),Warangal_HunterRd_I (Telangana),Rayaparthi_Perkadrd_D (Telangana) -> Warangal_HunterRd_I (Telangana)
IND208017AAA,IND209304AAA,6,16.947916666666664,1.0,1.0,817.4635135135136,817.4635135135136,242.0,12.0,13.82065,0.0,0.24631242880937512,1,1,0,Kanpur_Central_D_5 (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),Kanpur_Central_D_5 (Uttar Pradesh) -> Kanpur_Central_H_6 (Uttar Pradesh)
IND756100AAC,IND758034AAA,13,2.298136645962733,0.38461538461538464,1.0,811.237882117882,811.237882117882,378.0,161.0,222.8727,1.0,0.24443656479271822,1,0,0,Bhadrak_Central_I_2 (Orissa),Joda_Central_D_1 (Orissa),Bhadrak_Central_I_2 (Orissa) -> Joda_Central_D_1 (Orissa)
IND401104AAA,IND400072AAB,31,2.875,0.4838709677419355,1.0,808.896551724138,808.896551724138,46.0,16.0,20.3115,0.0,0.24373109137843751,1,0,1,Mumbai_MiraRd_IP (Maharashtra),Mumbai Hub (Maharashtra),Mumbai_MiraRd_IP (Maharashtra) -> Mumbai Hub (Maharashtra)
IND751002AAB,IND754103AAA,7,10.121951219512194,0.8571428571428571,1.0,803.6001267025656,803.6001267025656,415.0,42.0,58.5252,1.0,0.24213520937330302,1,1,0,Bhubaneshwar_Hub (Orissa),Jagatsghpr_Markndpr_D (Orissa),Bhubaneshwar_Hub (Orissa) -> Jagatsghpr_Markndpr_D (Orissa)
IND421302AAG,IND400015AAA,49,2.4545454545454546,0.3469387755102041,1.0,799.9750000000003,799.9750000000003,78.0,32.0,42.771800000000006,0.0,0.24104291137089703,1,0,1,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra) -> Mumbai_CottonGreen_DPC (Maharashtra)
IND421302AAG,IND411033AAA,72,2.195876288659794,0.2361111111111111,1.0,799.8425625920477,799.8425625920477,211.0,97.0,130.80165,1.0,0.24100300625087787,1,0,1,Bhiwandi_Mankoli_HB (Maharashtra),Pune_Tathawde_H (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra) -> Pune_Tathawde_H (Maharashtra)
IND712311AAA,IND751002AAB,27,1.9193548387096775,0.2962962962962963,1.0,798.5072326359004,1712.9857661290323,595.0,311.0,434.5664,1.0,0.24060065390202887,1,0,0,Kolkata_Dankuni_HB (West Bengal),Bhubaneshwar_Hub (Orissa),Kolkata_Dankuni_HB (West Bengal) -> Bhubaneshwar_Hub (Orissa)
IND380021AAA,IND382430AAB,32,3.1666666666666665,0.3125,1.0,796.496449704142,796.496449704142,38.0,13.0,16.892349999999997,0.0,0.239994778753423,1,0,1,AMD_Rakhial (Gujarat),Ahmedabad_East_H_1 (Gujarat),AMD_Rakhial (Gujarat) -> Ahmedabad_East_H_1 (Gujarat)
IND500008AAC,IND501359AAE,13,3.391304347826087,0.46153846153846156,1.0,794.2076589031814,924.3704545454545,78.0,22.0,24.5092,0.0,0.23930513620436528,1,0,0,Hyderabad_Tolichwk_I (Telangana),Hyderabad_Shamshbd_H (Telangana),Hyderabad_Tolichwk_I (Telangana) -> Hyderabad_Shamshbd_H (Telangana)
IND563125AAB,IND560300AAB,12,4.358320251177394,0.5833333333333334,1.0,793.4523017603244,802.9527472527475,219.5,48.5,54.20675,0.0,0.2390775372358487,1,1,0,Chintamani_Central_D_2 (Karnataka),Bangalore_East_I_20 (Karnataka),Chintamani_Central_D_2 (Karnataka) -> Bangalore_East_I_20 (Karnataka)
IND562132AAA,IND560300AAA,151,1.7291666666666667,0.24503311258278146,0.9668874172185431,788.8407801418442,788.8407801418442,83.0,48.0,37.9748,0.0,0.23768802556764865,1,0,1,Bangalore_Nelmngla_H (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka) -> Bengaluru_KGAirprt_HB (Karnataka)
IND501359AAE,IND500010AAB,33,2.871794871794872,0.3333333333333333,1.0,775.0055028185252,1293.0409259259259,114.0,40.0,48.334,0.0,0.23351927588717544,1,0,1,Hyderabad_Shamshbd_H (Telangana),Hyderabad_Alwal_L (Telangana),Hyderabad_Shamshbd_H (Telangana) -> Hyderabad_Alwal_L (Telangana)
IND600032AAB,IND600056AAB,64,1.8920454545454546,0.40625,1.0,769.6275000000002,769.6275000000002,61.5,32.5,36.47855,0.0,0.23189881342680085,1,0,1,Chennai_Hub (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu) -> MAA_Poonamallee_HB (Tamil Nadu)
IND121002AAB,IND000000ACB,29,2.09375,0.3103448275862069,1.0,763.8292666058237,974.777115987461,134.0,65.0,75.7733,0.0,0.2301517300077687,1,0,0,Faridabad_Mthurard_L (Haryana),Gurgaon_Bilaspur_HB (Haryana),Faridabad_Mthurard_L (Haryana) -> Gurgaon_Bilaspur_HB (Haryana)
IND507159AAA,IND507002AAA,10,3.6388888888888893,0.5,1.0,759.0224606635056,1183.457142857143,65.5,17.5,24.433500000000002,1.0,0.22870337662331133,1,0,0,Kusumnchi_SKRoad_D (Telangana),Khammam_NSTRoad_I (Telangana),Kusumnchi_SKRoad_D (Telangana) -> Khammam_NSTRoad_I (Telangana)
IND462001AAA,IND462022AAA,28,3.916666666666667,0.5,1.0,753.0650793650793,753.0650793650793,48.0,13.0,14.26375,0.0,0.22690833986301356,1,0,0,Bhopal_Old City (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),Bhopal_Old City (Madhya Pradesh) -> Bhopal_Trnsport_H (Madhya Pradesh)
IND209304AAA,IND000000ACB,35,1.9603658536585367,0.2,1.0,751.375642356155,751.375642356155,643.0,328.0,445.7063,1.0,0.2263992904362079,1,0,1,Kanpur_Central_H_6 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),Kanpur_Central_H_6 (Uttar Pradesh) -> Gurgaon_Bilaspur_HB (Haryana)
IND828111AAA,IND826004AAA,9,9.25,0.6666666666666666,1.0,747.471896896897,747.471896896897,111.0,12.0,13.8589,0.0,0.22522304096497384,1,1,0,Dhanbad_Jharia_DC (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand),Dhanbad_Jharia_DC (Jharkhand) -> Dhanbad_Kalynpur_I (Jharkhand)
IND411033AAA,IND411021AAA,41,1.9230769230769231,0.4146341463414634,0.7317073170731707,746.7142857142858,746.7142857142858,24.0,12.0,11.1698,0.0,0.22499476282485228,1,0,1,Pune_Tathawde_H (Maharashtra),PNQ Pashan DPC (Maharashtra),Pune_Tathawde_H (Maharashtra) -> PNQ Pashan DPC (Maharashtra)
IND211008AAA,IND211002AAB,6,9.28125,1.0,1.0,725.9776554687004,2001.6036931818182,148.5,16.0,22.83415,0.0,0.21874654541003594,1,1,0,Allahabad_Central_D_3 (Uttar Pradesh),Allahabad_Central_H_1 (Uttar Pradesh),Allahabad_Central_D_3 (Uttar Pradesh) -> Allahabad_Central_H_1 (Uttar Pradesh)
IND321001AAA,IND301001AAB,3,6.206185567010309,1.0,1.0,725.2159922365147,746.9436057928326,602.0,97.0,103.8328,1.0,0.21851704633447708,1,0,0,Bharatpur_DC (Rajasthan),Alwar_Central_I_1 (Rajasthan),Bharatpur_DC (Rajasthan) -> Alwar_Central_I_1 (Rajasthan)
IND700028AAB,IND712311AAA,11,4.473684210526316,0.5454545454545454,1.0,722.9931945749399,805.5914503453204,81.0,18.0,22.7463,0.0,0.217847288379873,1,1,0,CCU_DumDum_DPC (West Bengal),Kolkata_Dankuni_HB (West Bengal),CCU_DumDum_DPC (West Bengal) -> Kolkata_Dankuni_HB (West Bengal)
IND273304AAA,IND273014AAB,14,4.147540983606557,0.5,1.0,720.3122227579556,720.3122227579556,251.5,61.0,86.24709999999999,0.0,0.2170394765706674,1,0,0,Nichlaul_Wardno13_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),Nichlaul_Wardno13_D (Uttar Pradesh) -> Gorakhpur_Matriprm_IP (Uttar Pradesh)
IND210427AAA,IND209304AAA,9,2.9915254237288136,0.4444444444444444,1.0,719.3694313509177,719.3694313509177,360.0,118.0,164.1901,1.0,0.2167554012113526,1,0,0,Mahoba_Mlkpura_D (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),Mahoba_Mlkpura_D (Uttar Pradesh) -> Kanpur_Central_H_6 (Uttar Pradesh)
IND243503AAB,IND244901AAB,11,2.772727272727273,0.36363636363636365,1.0,703.7683712121213,703.7683712121213,183.0,66.0,93.7487,1.0,0.21205459811584593,1,0,0,Faridpur_ShjnprRD_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh),Faridpur_ShjnprRD_D (Uttar Pradesh) -> Rampur_RoshnBgh_I (Uttar Pradesh)
IND221010AAB,IND233001AAA,3,11.214285714285714,1.0,1.0,695.6406946174671,743.8459821428573,628.0,55.0,78.42460000000001,1.0,0.20960562304905442,1,0,0,Varanasi_MahmurGj_IP (Uttar Pradesh),Ghazipur_Kaithwal_D (Uttar Pradesh),Varanasi_MahmurGj_IP (Uttar Pradesh) -> Ghazipur_Kaithwal_D (Uttar Pradesh)
IND400072AAB,IND400015AAA,60,3.1470588235294117,0.4,1.0,691.2641586867308,691.2641586867308,53.5,17.0,18.6289,0.0,0.20828691563636775,1,0,1,Mumbai Hub (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),Mumbai Hub (Maharashtra) -> Mumbai_CottonGreen_DPC (Maharashtra)
IND000000ACB,IND121002AAB,57,1.876923076923077,0.3508771929824561,1.0,684.3515680056379,684.3515680056379,122.0,65.0,77.75919999999999,0.0,0.20620406181857845,1,0,1,Gurgaon_Bilaspur_HB (Haryana),Faridabad_Mthurard_L (Haryana),Gurgaon_Bilaspur_HB (Haryana) -> Faridabad_Mthurard_L (Haryana)
IND110044AAB,IND000000ACB,76,1.7295698924731182,0.2631578947368421,1.0,675.5401785714289,675.5401785714289,104.5,61.0,65.2376,0.0,0.20354907514718937,1,0,1,Del_Okhla_PC (Delhi),Gurgaon_Bilaspur_HB (Haryana),Del_Okhla_PC (Delhi) -> Gurgaon_Bilaspur_HB (Haryana)
IND580028AAA,IND580002AAA,9,3.9,1.0,1.0,669.8796035206484,1332.1714285714286,78.0,21.0,26.2889,1.0,0.20184346998418604,1,1,0,Hubli_Adargchi_IP (Karnataka),Dharwad_Dc (Karnataka),Hubli_Adargchi_IP (Karnataka) -> Dharwad_Dc (Karnataka)
IND110037AAM,IND121004AAB,46,2.1555299539170507,0.45652173913043476,1.0,663.984375,663.984375,63.5,27.0,28.836100000000002,0.0,0.2000671606672526,1,0,1,Delhi_Airport_H (Delhi),FBD_Balabhgarh_DPC (Haryana),Delhi_Airport_H (Delhi) -> FBD_Balabhgarh_DPC (Haryana)
IND411021AAA,IND411033AAA,32,2.0,0.40625,0.71875,660.8,660.8,29.0,15.0,12.915,0.0,0.19910766690695172,1,0,1,PNQ Pashan DPC (Maharashtra),Pune_Tathawde_H (Maharashtra),PNQ Pashan DPC (Maharashtra) -> Pune_Tathawde_H (Maharashtra)
IND110037AAM,IND110035AAC,36,2.2857142857142856,0.4166666666666667,0.9166666666666666,659.984126984127,659.984126984127,46.0,20.0,18.3518,0.0,0.19886183371584573,1,0,1,Delhi_Airport_H (Delhi),Delhi_North_R_8 (Delhi),Delhi_Airport_H (Delhi) -> Delhi_North_R_8 (Delhi)
